0,wrd_length,total_char,syl_count,syl_sum,sentiment
"This gave me a fright, for if there is no one else in the castle, it must have been the Count himself who was the driver of the coach that brought me here.","[4, 4, 2, 1, 6, 3, 2, 5, 2, 2, 3, 4, 2, 3, 6, 2, 4, 4, 4, 3, 5, 7, 3, 3, 3, 6, 2, 3, 5, 4, 7, 2, 4]",120,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1],35,0.0
"This is a terrible thought; for if so, what does it mean that he could control the wolves, as he did, by only holding up his hand in silence.","[4, 2, 1, 8, 7, 3, 2, 2, 4, 4, 2, 4, 4, 2, 5, 7, 3, 6, 2, 2, 3, 2, 4, 7, 2, 3, 4, 2, 7]",108,[1 1 1 2 1 1 1 1 1 0 1 2 1 1 1 2 1 1 1 1 1 1 2 2 1 1 1 1 2],34,-0.4375
How was it that all the people at Bistritz and on the coach had some terrible fear for me?,"[3, 3, 2, 4, 3, 3, 6, 2, 8, 3, 2, 3, 5, 3, 4, 8, 4, 3, 2]",71,[1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 2 1 1],22,-1.0
"What meant the giving of the crucifix, of the garlic, of the wild rose, of the mountain ash?","[4, 5, 3, 6, 2, 3, 8, 2, 3, 6, 2, 3, 4, 4, 2, 3, 8, 3]",71,[1 2 1 2 1 1 3 1 1 2 1 1 1 1 1 1 2 1],24,0.35
"Bless that good, good woman who hung the crucifix round my neck!","[5, 4, 4, 4, 5, 3, 4, 3, 8, 5, 2, 4]",51,[1 1 1 1 2 1 1 1 3 1 1 1],15,0.383333333333
for it is a comfort and a strength to me whenever I touch it.,"[3, 2, 2, 1, 7, 3, 1, 8, 2, 2, 8, 1, 5, 2]",47,[1 1 1 1 2 1 1 1 1 1 3 1 1 1],17,0.0
It is odd that a thing which I have been taught to regard with disfavour and as idolatrous should in a time of loneliness and trouble be of help.,"[2, 2, 3, 4, 1, 5, 5, 1, 4, 4, 6, 2, 6, 4, 9, 3, 2, 10, 6, 2, 1, 4, 2, 10, 3, 7, 2, 2, 4]",116,[1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 4 1 1 1 1 1 4 1 1 1 1 1],38,-0.183333333333
"Is it that there is something in the essence of the thing itself, or that it is a medium, a tangible help, in conveying memories of sympathy and comfort?","[2, 2, 4, 5, 2, 9, 2, 3, 7, 2, 3, 5, 6, 2, 4, 2, 2, 1, 6, 1, 8, 4, 2, 9, 8, 2, 8, 3, 7]",121,[1 1 1 1 1 3 1 1 2 1 1 1 2 1 1 1 1 1 2 1 2 1 1 2 3 1 3 1 2],41,0.0
"Some time, if it may be, I must examine this matter and try to make up my mind about it.","[4, 4, 2, 2, 3, 2, 1, 4, 7, 4, 6, 3, 3, 2, 4, 2, 2, 4, 5, 2]",66,[1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 2 1],24,0.0
"In the meantime I must find out all I can about Count Dracula, as it may help me to understand.","[2, 3, 8, 1, 4, 4, 3, 3, 1, 3, 5, 5, 7, 2, 2, 3, 4, 2, 2, 10]",74,[1 1 3 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 3],27,0.0
"To-night he may talk of himself, if I turn the conversation that way.","[8, 2, 3, 4, 2, 7, 2, 1, 4, 3, 12, 4, 3]",55,[2 1 1 1 1 2 1 1 1 1 4 1 1],18,0.0
"I must be very careful, however, not to awake his suspicion.","[1, 4, 2, 4, 7, 7, 3, 2, 5, 3, 9]",47,[1 1 1 2 3 3 1 1 2 1 3],19,-0.13
*       *       *       *       *  _Midnight._--I have had a long talk with the Count.,"[8, 1, 4, 3, 1, 4, 4, 4, 3, 5]",37,[2 1 1 1 1 1 1 1 1 1],11,-0.05
"I asked him a few questions on Transylvania history, and he warmed up to the subject wonderfully.","[1, 5, 3, 1, 3, 9, 2, 12, 7, 3, 2, 6, 2, 2, 3, 7, 11]",79,[1 1 1 1 1 2 1 5 3 1 1 1 1 1 1 2 4],28,0.211111111111
"In his speaking of things and people, and especially of battles, he spoke as if he had been present at them all.","[2, 3, 8, 2, 6, 3, 6, 3, 10, 2, 7, 2, 5, 2, 2, 2, 3, 4, 7, 2, 4, 3]",88,[1 1 3 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 2 1 1 1],29,0.0
"This he afterwards explained by saying that to a _boyar_ the pride of his house and name is his own pride, that their glory is his glory, that their fate is his fate.","[4, 2, 10, 9, 2, 6, 4, 2, 1, 5, 3, 5, 2, 3, 5, 3, 4, 2, 3, 3, 5, 4, 5, 5, 2, 3, 5, 4, 5, 4, 2, 3, 4]",129,[1 1 3 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1],39,0.6
"Whenever he spoke of his house he always said ""we,"" and spoke almost in the plural, like a king speaking.","[8, 2, 5, 2, 3, 5, 2, 6, 4, 2, 3, 5, 6, 2, 3, 6, 4, 1, 4, 8]",81,[3 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 3],27,0.0
"I wish I could put down all he said exactly as he said it, for to me it was most fascinating.","[1, 4, 1, 5, 3, 4, 3, 2, 4, 7, 2, 2, 4, 2, 3, 2, 2, 2, 3, 4, 11]",71,[1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 4],26,0.323611111111
It seemed to have in it a whole history of the country.,"[2, 6, 2, 4, 2, 2, 1, 5, 7, 2, 3, 7]",43,[1 1 1 1 1 1 1 1 3 1 1 2],15,0.2
"He grew excited as he spoke, and walked about the room pulling his great white moustache and grasping anything on which he laid his hands as though he would crush it by main strength.","[2, 4, 7, 2, 2, 5, 3, 6, 5, 3, 4, 7, 3, 5, 5, 9, 3, 8, 8, 2, 5, 2, 4, 3, 5, 2, 6, 2, 5, 5, 2, 2, 4, 8]",148,[1 1 2 1 1 1 1 1 2 1 1 2 1 2 1 2 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],42,0.335416666667
"One thing he said which I shall put down as nearly as I can; for it tells in its way the story of his race:--  ""We Szekelys have a right to be proud, for in our veins flows the blood of many brave races who fought as the lion fights, for lordship.","[3, 5, 2, 4, 5, 1, 5, 3, 4, 2, 6, 2, 1, 3, 3, 2, 5, 2, 3, 3, 3, 5, 2, 3, 4, 2, 8, 4, 1, 5, 2, 2, 5, 3, 2, 3, 5, 5, 3, 5, 2, 4, 5, 5, 3, 6, 2, 3, 4, 6, 3, 8]",187,"[1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2]",59,0.38835978836
"Here, in the whirlpool of European races, the Ugric tribe bore down from Iceland the fighting spirit which Thor and Wodin gave them, which their Berserkers displayed to such fell intent on the seaboards of Europe, ay, and of Asia and Africa too, till the peoples thought that the were-wolves themselves had come.","[4, 2, 3, 9, 2, 8, 5, 3, 5, 5, 4, 4, 4, 7, 3, 8, 6, 5, 4, 3, 5, 4, 4, 5, 5, 10, 9, 2, 4, 4, 6, 2, 3, 9, 2, 6, 2, 3, 2, 4, 3, 6, 3, 4, 3, 7, 7, 4, 3, 11, 10, 3, 4]",253,"[1 1 1 2 1 4 1 1 2 1 1 1 1 3 1 2 2 1 1 1 2 1 1 1 1 3 1 1 1 1 2 1 1 3 1 2 1
 1 1 3 1 3 1 1 1 1 1 1 1 3 2 1 1]",76,-0.0518518518519
"Here, too, when they came, they found the Huns, whose warlike fury had swept the earth like a living flame, till the dying peoples held that in their veins ran the blood of those old witches, who, expelled from Scythia had mated with the devils in the desert.","[4, 3, 4, 4, 4, 4, 5, 3, 4, 5, 7, 4, 3, 5, 3, 5, 4, 1, 6, 5, 4, 3, 5, 7, 4, 4, 2, 5, 5, 3, 3, 5, 2, 5, 3, 7, 3, 8, 4, 7, 3, 5, 4, 3, 6, 2, 3, 6]",204,"[1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 2 1 3 1 1 1 1 2 1 1 2]",57,0.1
"Fools, fools!","[5, 5]",10,[1 1],2,0.0
"What devil or what witch was ever so great as Attila, whose blood is in these veins?""","[4, 5, 2, 4, 5, 3, 4, 2, 5, 2, 6, 5, 5, 2, 2, 5, 5]",66,[1 2 1 1 1 1 2 1 2 1 3 1 1 1 1 1 1],22,0.8
He held up his arms.,"[2, 4, 2, 3, 4]",15,[1 1 1 1 1],5,0.0
"""Is it a wonder that we were a conquering race; that we were proud; that when the Magyar, the Lombard, the Avar, the Bulgar, or the Turk poured his thousands on our frontiers, we drove them back?","[2, 2, 1, 6, 4, 2, 4, 1, 10, 4, 4, 2, 4, 5, 4, 4, 3, 6, 3, 7, 3, 4, 3, 6, 2, 3, 4, 6, 3, 9, 2, 3, 9, 2, 5, 4, 4]",150,[1 1 1 2 1 1 1 1 3 1 1 1 1 1 1 1 1 3 1 2 1 2 1 2 1 1 1 1 1 2 1 1 3 1 1 1 1],48,0.4
Is it strange that when Arpad and his legions swept through the Hungarian fatherland he found us here when he reached the frontier; that the Honfoglalas was completed there?,"[2, 2, 7, 4, 4, 5, 3, 3, 7, 5, 7, 3, 9, 10, 2, 5, 2, 4, 4, 2, 7, 3, 8, 4, 3, 11, 3, 9, 5]",143,[1 1 1 1 1 2 1 1 2 1 1 1 4 3 1 1 1 1 1 1 2 1 3 1 1 4 1 2 1],43,-0.05
"And when the Hungarian flood swept eastward, the Szekelys were claimed as kindred by the victorious Magyars, and to us for centuries was trusted the guarding of the frontier of Turkey-land; ay, and more than that, endless duty of the frontier guard, for, as the Turks say, 'water sleeps, and enemy is sleepless.'","[3, 4, 3, 9, 5, 5, 8, 3, 8, 4, 7, 2, 7, 2, 3, 10, 7, 3, 2, 2, 3, 9, 3, 7, 3, 8, 2, 3, 8, 2, 11, 2, 3, 4, 4, 4, 7, 4, 2, 3, 8, 5, 3, 2, 3, 5, 3, 6, 6, 3, 5, 2, 9]",249,"[1 1 1 4 1 1 3 1 3 1 1 1 1 1 1 3 3 1 1 1 1 3 1 1 1 2 1 1 3 1 3 1 1 1 1 1 2
 2 1 1 3 1 1 1 1 1 1 2 1 1 3 1 2]",79,0.1875
"Who more gladly than we throughout the Four Nations received the 'bloody sword,' or at its warlike call flocked quicker to the standard of the King?","[3, 4, 6, 4, 2, 10, 3, 4, 7, 8, 3, 7, 5, 2, 2, 3, 7, 4, 7, 7, 2, 3, 8, 2, 3, 4]",120,[1 1 2 1 1 2 1 1 2 2 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1],34,0.05
"When was redeemed that great shame of my nation, the shame of Cassova, when the flags of the Wallach and the Magyar went down beneath the Crescent?","[4, 3, 8, 4, 5, 5, 2, 2, 6, 3, 5, 2, 7, 4, 3, 5, 2, 3, 7, 3, 3, 6, 4, 4, 7, 3, 8]",118,[1 1 2 1 2 1 1 1 2 1 1 1 3 1 1 1 1 1 2 1 1 3 1 1 3 1 2],38,0.322222222222
Who was it but one of my own race who as Voivode crossed the Danube and beat the Turk on his own ground?,"[3, 3, 2, 3, 3, 2, 2, 3, 4, 3, 2, 7, 7, 3, 6, 3, 4, 3, 4, 2, 3, 3, 6]",81,[1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1],26,0.6
This was a Dracula indeed!,"[4, 3, 1, 7, 6]",21,[1 1 1 3 1],7,0.0
"Woe was it that his own unworthy brother, when he had fallen, sold his people to the Turk and brought the shame of slavery on them!","[3, 3, 2, 4, 3, 3, 8, 7, 4, 2, 3, 6, 4, 3, 6, 2, 3, 4, 3, 7, 3, 5, 2, 7, 2, 4]",103,[0 1 1 1 1 1 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 1],31,0.75
"Was it not this Dracula, indeed, who inspired that other of his race who in a later age again and again brought his forces over the great river into Turkey-land; who, when he was beaten back, came again, and again, and again, though he had to come alone from the bloody field where his troops were being slaughtered, since he knew that he alone could ultimately triumph!","[3, 2, 3, 4, 7, 6, 3, 8, 4, 5, 2, 3, 4, 3, 2, 1, 5, 3, 5, 3, 5, 7, 3, 6, 4, 3, 5, 5, 4, 11, 3, 4, 2, 3, 6, 4, 4, 5, 3, 5, 3, 5, 6, 2, 3, 2, 4, 5, 4, 3, 6, 5, 5, 3, 6, 4, 5, 11, 5, 2, 4, 4, 2, 5, 5, 10, 7]",294,"[1 1 1 1 3 1 1 2 1 2 1 1 1 1 1 1 2 1 2 1 2 1 1 1 2 1 2 2 2 3 1 1 1 1 3 1 1
 2 1 2 1 2 1 1 1 1 1 2 1 1 2 2 1 1 1 1 1 2 1 1 1 1 1 2 1 5 1]",94,-0.0208333333333
They said that he thought only of himself.,"[4, 4, 4, 2, 7, 4, 2, 7]",34,[1 1 1 1 1 2 1 2],10,0.0
Bah!,[3],3,[1],1,0.0
what good are peasants without a leader?,"[4, 4, 3, 8, 7, 1, 6]",33,[1 1 1 3 2 1 3],12,0.7
Where ends the war without a brain and heart to conduct it?,"[5, 4, 3, 3, 7, 1, 5, 3, 5, 2, 7, 2]",47,[1 1 1 1 2 1 1 1 2 1 2 1],15,0.0
"Again, when, after the battle of Mohacs, we threw off the Hungarian yoke, we of the Dracula blood were amongst their leaders, for our spirit would not brook that we were not free.","[5, 4, 5, 3, 6, 2, 6, 2, 5, 3, 3, 9, 4, 2, 2, 3, 7, 5, 4, 7, 5, 7, 3, 3, 6, 5, 3, 5, 4, 2, 4, 3, 4]",141,[2 1 2 1 1 1 2 1 1 1 1 4 1 1 1 1 3 1 1 2 1 3 1 1 2 1 1 1 1 1 1 1 1],45,-0.2
"Ah, young sir, the Szekelys--and the Dracula as their heart's blood, their brains, and their swords--can boast a record that mushroom growths like the Hapsburgs and the Romanoffs can never reach.","[2, 5, 3, 3, 8, 3, 3, 7, 2, 5, 5, 2, 5, 5, 6, 3, 5, 6, 3, 5, 1, 6, 4, 8, 7, 4, 3, 9, 3, 3, 9, 3, 5, 5]",156,[1 1 1 1 3 1 1 3 1 1 2 0 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 2 1 1 3 1 2 2],45,0.1
The warlike days are over.,"[3, 7, 4, 3, 4]",21,[1 2 1 1 2],7,0.0
"Blood is too precious a thing in these days of dishonourable peace; and the glories of the great races are as a tale that is told.""","[5, 2, 3, 8, 1, 5, 2, 5, 4, 2, 13, 5, 3, 3, 7, 2, 3, 5, 5, 3, 2, 1, 4, 4, 2, 4]",103,[1 1 1 2 1 1 1 1 1 1 4 2 1 1 2 1 1 2 1 1 1 1 1 1 1 1],33,0.65
"It was by this time close on morning, and we went to bed.","[2, 3, 2, 4, 4, 5, 2, 7, 3, 2, 4, 2, 3]",43,[1 1 1 1 1 1 1 2 1 1 1 1 0],13,0.0
"(_Mem._, this diary seems horribly like the beginning of the ""Arabian Nights,"" for everything has to break off at cockcrow--or like the ghost of Hamlet's father.)","[3, 4, 5, 5, 8, 4, 3, 9, 2, 3, 7, 6, 3, 10, 3, 2, 5, 3, 2, 8, 2, 4, 3, 5, 2, 6, 2, 6]",125,[1 1 3 1 3 1 1 3 1 1 4 1 1 4 1 1 2 1 1 2 1 1 1 1 1 2 0 2],43,-1.0
"*       *       *       *       *  _12 May._--Let me begin with facts--bare, meagre facts, verified by books and figures, and of which there can be no doubt.","[2, 3, 3, 2, 5, 4, 5, 4, 6, 5, 8, 2, 5, 3, 7, 3, 2, 5, 5, 3, 2, 2, 5]",91,[0 1 1 1 2 1 1 1 2 1 3 1 1 1 2 1 1 1 1 1 1 1 1],27,0.0
"I must not confuse them with experiences which will have to rest on my own observation, or my memory of them.","[1, 4, 3, 7, 4, 4, 11, 5, 4, 4, 2, 4, 2, 2, 3, 11, 2, 2, 6, 2, 4]",87,[1 1 1 2 1 1 4 1 1 1 1 1 1 1 1 4 1 1 3 1 1],30,0.6
Last evening when the Count came from his room he began by asking me questions on legal matters and on the doing of certain kinds of business.,"[4, 7, 4, 3, 5, 4, 4, 3, 4, 2, 5, 2, 6, 2, 9, 2, 5, 7, 3, 2, 3, 5, 2, 7, 5, 2, 8]",115,[1 3 1 1 1 1 1 1 1 1 2 1 2 1 2 1 2 2 1 1 1 1 1 2 1 1 3],37,0.138095238095
"I had spent the day wearily over books, and, simply to keep my mind occupied, went over some of the matters I had been examined in at Lincoln's Inn.","[1, 3, 5, 3, 3, 7, 4, 5, 3, 6, 2, 4, 2, 4, 8, 4, 4, 4, 2, 3, 7, 1, 3, 4, 8, 2, 2, 7, 2, 3]",116,[1 1 1 1 1 4 2 1 1 2 1 1 1 1 3 1 2 1 1 1 2 1 1 1 3 1 1 2 0 1],41,-0.05
"There was a certain method in the Count's inquiries, so I shall try to put them down in sequence; the knowledge may somehow or some time be useful to me.","[5, 3, 1, 7, 6, 2, 3, 5, 2, 9, 2, 1, 5, 3, 2, 3, 4, 4, 2, 8, 3, 9, 3, 7, 2, 4, 4, 2, 6, 2, 2]",121,[1 1 1 2 2 1 1 1 0 3 1 1 1 1 1 1 1 1 1 2 1 2 1 3 1 1 1 1 3 1 1],40,0.119576719577
"First, he asked if a man in England might have two solicitors or more.","[5, 2, 5, 2, 1, 3, 2, 7, 5, 4, 3, 10, 2, 4]",55,[1 1 1 1 1 1 1 2 1 1 1 4 1 1],18,0.375
"I told him he might have a dozen if he wished, but that it would not be wise to have more than one solicitor engaged in one transaction, as only one could act at a time, and that to change would be certain to militate against his interest.","[1, 4, 3, 2, 5, 4, 1, 5, 2, 2, 6, 3, 4, 2, 5, 3, 2, 4, 2, 4, 4, 4, 3, 9, 7, 2, 3, 11, 2, 4, 3, 5, 3, 2, 1, 4, 3, 4, 2, 6, 5, 2, 7, 2, 8, 7, 3, 8]",188,"[1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 2 1 1 3 1 2 1 1 1 1 1 1 1
 1 1 1 1 1 2 1 3 2 1 3]",62,0.353571428571
"He seemed thoroughly to understand, and went on to ask if there would be any practical difficulty in having one man to attend, say, to banking, and another to look after shipping, in case local help were needed in a place far from the home of the banking solicitor.","[2, 6, 10, 2, 10, 3, 4, 2, 2, 3, 2, 5, 5, 2, 3, 9, 10, 2, 6, 3, 3, 2, 6, 3, 2, 7, 3, 7, 2, 4, 5, 8, 2, 4, 5, 4, 4, 6, 2, 1, 5, 3, 4, 3, 4, 2, 3, 7, 9]",211,"[1 1 3 1 3 1 1 1 1 1 1 1 1 1 2 3 4 1 2 1 1 1 2 1 1 2 1 3 1 1 2 2 1 1 2 1 1
 1 1 1 1 1 1 1 1 1 1 2 4]",71,0.05
"I asked him to explain more fully, so that I might not by any chance mislead him, so he said:--  ""I shall illustrate.","[1, 5, 3, 2, 7, 4, 5, 2, 4, 1, 5, 3, 2, 3, 6, 7, 3, 2, 2, 4, 1, 5, 10]",87,[1 1 1 1 2 1 2 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 3],30,0.5
"Your friend and mine, Mr. Peter Hawkins, from under the shadow of your beautiful cathedral at Exeter, which is far from London, buys for me through your good self my place at London.","[4, 6, 3, 4, 2, 5, 7, 4, 5, 3, 6, 2, 4, 9, 9, 2, 6, 5, 2, 3, 4, 6, 4, 3, 2, 7, 4, 4, 4, 2, 5, 2, 6]",144,[1 2 1 1 0 2 2 1 2 1 2 1 1 4 3 1 3 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2],46,0.55
Good!,[4],4,[1],1,0.875
"Now here let me say frankly, lest you should think it strange that I have sought the services of one so far off from London instead of some one resident there, that my motive was that no local interest might be served save my wish only; and as one of London residence might, perhaps, have some purpose of himself or friend to serve, I went thus afield to seek my agent, whose labours should be only to my interest.","[3, 4, 3, 2, 3, 7, 4, 3, 6, 5, 2, 7, 4, 1, 4, 6, 3, 8, 2, 3, 2, 3, 3, 4, 6, 7, 2, 4, 3, 8, 5, 4, 2, 6, 3, 4, 2, 5, 8, 5, 2, 6, 4, 2, 4, 4, 3, 2, 3, 2, 6, 9, 5, 7, 4, 4, 7, 2, 7, 2, 6, 2, 5, 1, 4, 4, 6, 2, 4, 2, 5, 5, 7, 6, 2, 4, 2, 2, 8]",328,"[1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 3 1 1 1 3 1 1 1 2 1 1 1
 2 3 1 1 1 1 1 1 2 1 1 1 1 2 3 1 2 1 1 2 1 2 1 2 1 1 1 1 1 3 1 1 1 2 1 2 1
 1 2 1 1 3]",105,0.01
"Now, suppose I, who have much of affairs, wish to ship goods, say, to Newcastle, or Durham, or Harwich, or Dover, might it not be that it could with more ease be done by consigning to one in these ports?""","[3, 7, 1, 3, 4, 4, 2, 7, 4, 2, 4, 5, 3, 2, 9, 2, 6, 2, 7, 2, 5, 5, 2, 3, 2, 4, 2, 5, 4, 4, 4, 2, 4, 2, 10, 2, 3, 2, 5, 5]",154,"[1 2 1 1 1 1 1 2 1 1 1 1 1 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1
 1 1 1]",49,0.35
"I answered that certainly it would be most easy, but that we solicitors had a system of agency one for the other, so that local work could be done locally on instruction from any solicitor, so that the client, simply placing himself in the hands of one man, could have his wishes carried out by him without further trouble.","[1, 8, 4, 9, 2, 5, 2, 4, 4, 3, 4, 2, 10, 3, 1, 6, 2, 6, 3, 3, 3, 5, 2, 4, 5, 4, 5, 2, 4, 7, 2, 11, 4, 3, 9, 2, 4, 3, 6, 6, 7, 7, 2, 3, 5, 2, 3, 3, 5, 4, 3, 6, 7, 3, 2, 3, 7, 7, 7]",259,"[1 2 1 3 1 1 1 1 3 1 1 1 4 1 1 2 1 3 1 1 1 2 1 1 2 1 1 1 1 3 1 3 1 2 4 1 1
 1 2 2 2 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 1]",87,0.0914021164021
"""But,"" said he, ""I could be at liberty to direct myself.","[3, 4, 2, 1, 5, 2, 2, 7, 2, 6, 6]",40,[1 1 1 1 1 1 1 3 1 2 2],15,0.1
"Is it not so?""","[2, 2, 3, 2]",9,[1 1 1 1],4,0.0
"""Of course,"" I replied; and ""such is often done by men of business, who do not like the whole of their affairs to be known by any one person.""","[2, 6, 1, 7, 3, 4, 2, 5, 4, 2, 3, 2, 8, 3, 2, 3, 4, 3, 5, 2, 5, 7, 2, 2, 5, 2, 3, 3, 6]",106,[1 1 1 2 1 1 1 2 1 1 1 1 3 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 2],36,0.1
"""Good!""",[4],4,[1],1,0.875
"he said, and then went on to ask about the means of making consignments and the forms to be gone through, and of all sorts of difficulties which might arise, but by forethought could be guarded against.","[2, 4, 3, 4, 4, 2, 2, 3, 5, 3, 5, 2, 6, 12, 3, 3, 5, 2, 2, 4, 7, 3, 2, 3, 5, 2, 12, 5, 5, 5, 3, 2, 11, 5, 2, 7, 7]",162,[1 1 1 1 1 1 1 1 2 1 2 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 2 1 1 3 1 1 1 2],49,0.4
"I explained all these things to him to the best of my ability, and he certainly left me under the impression that he would have made a wonderful solicitor, for there was nothing that he did not think of or foresee.","[1, 9, 3, 5, 6, 2, 3, 2, 3, 4, 2, 2, 7, 3, 2, 9, 4, 2, 5, 3, 10, 4, 2, 5, 4, 4, 1, 9, 9, 3, 5, 3, 7, 4, 2, 3, 3, 5, 2, 2, 7]",171,"[1 2 1 1 1 1 1 1 1 1 1 1 4 1 1 3 1 1 2 1 3 1 1 1 1 1 1 3 4 1 1 1 2 1 1 1 1
 1 1 1 3]",58,0.666666666667
"For a man who was never in the country, and who did not evidently do much in the way of business, his knowledge and acumen were wonderful.","[3, 1, 3, 3, 3, 5, 2, 3, 7, 3, 3, 3, 3, 9, 2, 4, 2, 3, 3, 2, 8, 3, 9, 3, 6, 4, 9]",109,[1 1 1 1 1 2 1 1 2 1 1 1 1 4 1 1 1 1 1 1 3 1 2 1 3 1 3],39,0.45
"When he had satisfied himself on these points of which he had spoken, and I had verified all as well as I could by the books available, he suddenly stood up and said:--  ""Have you written since your first letter to our friend Mr. Peter Hawkins, or to any other?""","[4, 2, 3, 9, 7, 2, 5, 6, 2, 5, 2, 3, 6, 3, 1, 3, 8, 3, 2, 4, 2, 1, 5, 2, 3, 5, 9, 2, 8, 5, 2, 3, 4, 4, 3, 7, 5, 4, 5, 6, 2, 3, 6, 2, 5, 7, 2, 2, 3, 5]",202,"[1 1 1 3 2 1 1 1 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 3 1 3 1 1 1 1 1 1 2 1
 1 1 2 1 1 2 0 2 2 1 1 2 2]",66,0.205
"It was with some bitterness in my heart that I answered that I had not, that as yet I had not seen any opportunity of sending letters to anybody.","[2, 3, 4, 4, 10, 2, 2, 5, 4, 1, 8, 4, 1, 3, 3, 4, 2, 3, 1, 3, 3, 4, 3, 11, 2, 7, 7, 2, 7]",115,[1 1 1 1 3 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 5 1 2 2 1 4],43,0.0
"""Then write now, my young friend,"" he said, laying a heavy hand on my shoulder: ""write to our friend and to any other; and say, if it will please you, that you shall stay with me until a month from now.""","[4, 5, 3, 2, 5, 6, 2, 4, 6, 1, 5, 4, 2, 2, 8, 5, 2, 3, 6, 3, 2, 3, 5, 3, 3, 2, 2, 4, 6, 3, 4, 3, 5, 4, 4, 2, 5, 1, 5, 4, 3]",151,"[1 1 1 1 1 2 1 1 1 1 3 1 1 1 2 1 1 1 2 1 1 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2
 1 1 1 1]",50,-0.075
"""Do you wish me to stay so long?""","[2, 3, 4, 2, 2, 4, 2, 4]",23,[1 1 1 1 1 1 1 1],8,-0.05
"I asked, for my heart grew cold at the thought.","[1, 5, 3, 2, 5, 4, 4, 2, 3, 7]",36,[1 1 1 1 2 1 1 1 1 1],11,-0.6
"""I desire it much; nay, I will take no refusal.","[1, 6, 2, 4, 3, 1, 4, 4, 2, 7]",34,[1 2 1 1 1 1 1 1 1 3],13,0.2
"When your master, employer, what you will, engaged that someone should come on his behalf, it was understood that my needs only were to be consulted.","[4, 4, 6, 8, 4, 3, 4, 7, 4, 7, 6, 4, 2, 3, 6, 2, 3, 10, 4, 2, 5, 4, 4, 2, 2, 9]",119,[1 1 2 2 1 1 1 2 1 2 1 1 1 1 2 1 1 3 1 1 1 2 1 1 1 2],35,0.0
I have not stinted.,"[1, 4, 3, 7]",15,[1 1 1 1],4,0.0
"Is it not so?""","[2, 2, 3, 2]",9,[1 1 1 1],4,0.0
What could I do but bow acceptance?,"[4, 5, 1, 2, 3, 3, 10]",28,[1 1 1 1 1 1 3],9,0.0
"It was Mr. Hawkins's interest, not mine, and I had to think of him, not myself; and besides, while Count Dracula was speaking, there was that in his eyes and in his bearing which made me remember that I was a prisoner, and that if I wished it I could have no choice.","[2, 3, 2, 7, 2, 8, 3, 4, 3, 1, 3, 2, 5, 2, 3, 3, 6, 3, 7, 5, 5, 7, 3, 8, 5, 3, 4, 2, 3, 4, 3, 2, 3, 7, 5, 4, 2, 8, 4, 1, 3, 1, 8, 3, 4, 2, 1, 6, 2, 1, 5, 4, 2, 6]",205,"[1 1 0 2 0 3 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 3 1 3 1 1 1 1 1 0 1 1 1 3 1 1 1
 3 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1]",66,0.0
